year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2021,10,8,11,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,4,7,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,38,40,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא שיניים
2021,10,38,40,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,8,10,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,10,12,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,57,59,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס חשמל ואלקטרוניקה
2021,10,61,63,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא
2021,10,59,61,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,62,65,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,49,51,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,חשמלאי
2021,10,52,54,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פסיכולוג
2021,10,34,36,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל משרד ביטוח
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,איש עסקים
2021,10,2,4,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,64,66,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אחות מעשית
2021,10,37,39,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"סופר, עתונאי"
2021,10,3,5,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,77,79,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,43,45,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל סניף בנק
2021,12,37,38,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,12,9,11,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,61,63,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"נוטר, שומר"
2021,10,60,62,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פקיד
2021,10,70,73,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מורה לאנגלית
2021,10,30,32,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מכונאי רכב
2021,10,23,25,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,דוור
2021,10,70,72,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,66,68,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,66,69,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,72,74,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,42,44,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,34,37,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רואה חשבון
2021,10,11,13,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,5,7,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,50,52,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,33,35,זכר,ארגנטינה,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,מדעי מחשב
2021,10,73,75,זכר,ארגנטינה,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,75,77,נקבה,ארגנטינה,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,עובד מעבדה רפואית
2021,10,36,38,נקבה,ארגנטינה,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,10,46,48,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"מזכירה, כתבנית, קצרנית"
2021,10,48,50,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,10,15,17,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,17,19,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,10,12,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,14,16,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,21,23,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,סטודנט
2021,10,43,45,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,18,20,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,סטודנט
2021,10,15,17,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,סטודנט
2021,10,9,11,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,05,42,44,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,10,87,89,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,28,30,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,גרפיקאי ממוחשב
2021,10,4,6,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,0,2,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,29,32,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,טכנאי חשמל ואלקטרוניקה
2021,10,38,40,זכר,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,38,40,נקבה,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא פסיכיאטר
2021,10,6,8,זכר,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,10,12,נקבה,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,1,3,זכר,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,81,83,נקבה,לטביה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,58,60,זכר,מכסיקו,צפון אמריקה,נתניה,מחוז תל אביב והמרכז,סחר בינלאומי
2021,10,46,48,נקבה,מכסיקו,צפון אמריקה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,27,29,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,64,66,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,62,64,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,קבלן
2021,10,61,63,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,מרפא שיניים
2021,10,24,26,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פקיד
2021,10,68,70,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,70,72,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,57,59,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס מכונות
2021,10,59,61,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא שיניים
2021,10,35,37,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,10,10,12,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,37,40,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,מנהל בית ספר
2021,10,9,11,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,7,9,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,1,3,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,36,38,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,סייעות לרופא שיניים
2021,10,25,27,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"בעל אולם מסיבות, מסעדה"
2021,10,20,23,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,28,30,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,משפטן
2021,10,47,49,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עצמאי
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2021,10,6,8,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,52,54,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,אופטיקאי
2021,10,42,44,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,15,17,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,10,12,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,6,8,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,3,5,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,25,27,נקבה,ברזיל,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,35,37,זכר,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,סוכן נסיעות
2021,10,29,31,נקבה,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,משפטן
2021,10,1,3,זכר,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,72,75,נקבה,"ארה""ב",צפון אמריקה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,60,62,זכר,בריטניה,מערב אירופה,נתניה,מחוז תל אביב והמרכז,אופטיקאי
2021,10,60,62,נקבה,בריטניה,מערב אירופה,נתניה,מחוז תל אביב והמרכז,עקרת בית
2021,10,70,72,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתמטיקאי שימושי
2021,10,67,69,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,60,62,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,52,54,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,59,61,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עובד במדעי טבע דומם ב.צ.נ
2021,10,60,62,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עובד במדעי טבע דומם ב.צ.נ
2021,10,21,23,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,סטודנט
2021,10,67,69,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,10,27,29,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,4,7,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,36,38,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתרגם
2021,10,43,45,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,1,3,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,72,74,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,72,74,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,33,35,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עורך דין
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,ספורט
2021,10,1,3,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,70,72,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,72,74,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,66,68,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,ספרן
2021,10,29,31,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מדעי מחשב
2021,10,29,31,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,6,8,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,1,3,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,12,33,35,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"כוראוגרף, במאי, מנהל במה"
2021,10,63,65,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס ביוטכנולוגיה
2021,10,64,66,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,10,64,66,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,56,58,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,55,57,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,51,53,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל כללי
2021,10,56,58,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אנשי היטק
2021,10,53,55,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מרצה
2021,10,39,41,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,30,32,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,31,33,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עקרת בית
2021,10,37,39,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,ניהול איכות
2021,10,6,8,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,57,59,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,59,61,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,58,60,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,35,37,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתכנת
2021,10,34,36,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס ביוטכנולוגיה
2021,10,1,3,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,6,8,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,27,29,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,10,26,28,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,סטודנט
2021,10,64,66,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,בניה כללי
2021,10,63,65,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מוסיקאי
2021,10,60,62,זכר,פנמה,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,41,43,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתכנת
2021,10,35,37,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתכנת
2021,10,24,26,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,47,50,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,10,46,49,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,איש מכירות
2021,10,11,13,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,50,52,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,10,47,49,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מעצב אופנה
2021,10,12,14,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,24,26,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2021,10,53,55,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אחות מוסמכת
2021,10,72,74,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,32,34,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,41,43,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,10,43,45,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,16,18,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,27,29,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פסיכולוג
2021,10,49,51,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,31,33,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"טבח ראשי, טבח"
2021,10,66,69,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,65,67,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2021,10,46,48,נקבה,"דרא""פ",שאר אפריקה,נתניה,מחוז תל אביב והמרכז,פרסום
2021,10,6,8,נקבה,"דרא""פ",שאר אפריקה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,9,11,זכר,"דרא""פ",שאר אפריקה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,11,50,52,זכר,"דרא""פ",שאר אפריקה,נתניה,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,10,69,71,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,10,66,68,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,75,77,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,71,73,נקבה,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,45,47,זכר,אוקראינה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,בניה כללי
2021,10,40,42,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,אבטחת איכות
2021,10,38,40,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא
2021,10,9,11,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,6,8,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,66,68,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,57,59,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס חשמל ואלקטרוניקה
2021,10,57,59,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,טכנאי תעשיה ומינהל
2021,10,39,41,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,רופא
2021,10,45,47,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,82,84,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,43,46,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מינהל עסקים
2021,10,43,45,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,17,19,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,55,57,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,איש עסקים
2021,10,46,48,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,34,36,נקבה,הרפ הדומיניקנית,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,סוכן נסיעות
2021,10,6,8,זכר,הרפ הדומיניקנית,דרום אמריקה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,65,67,זכר,אסטוניה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס הידרוטכניקה
2021,10,83,85,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,38,40,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,תמחירן
2021,10,37,39,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פקיד
2021,10,6,8,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,24,26,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,קונדיטור
2021,10,69,71,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,64,66,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,84,86,זכר,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,רופא
2021,10,79,81,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,53,55,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עקרת בית
2021,10,61,63,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,עצמאי
2021,10,25,27,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,77,79,זכר,בריטניה,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,75,77,נקבה,בריטניה,מערב אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,38,40,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,10,45,47,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מורה במדעי הטבע
2021,10,32,34,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,7,9,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,49,51,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2021,10,46,48,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,15,17,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,36,38,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,33,35,נקבה,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,36,38,זכר,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מתכנת
2021,10,34,36,נקבה,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,כלכלן
2021,10,11,13,נקבה,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,9,11,זכר,גאורגיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,20,22,נקבה,צרפת,מערב אירופה,נתניה,מחוז תל אביב והמרכז,מחפש עבודה
2021,10,30,32,זכר,בלארוס,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2021,10,33,35,נקבה,בלארוס,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2021,10,5,7,נקבה,בלארוס,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,לא צויין
2021,10,46,48,זכר,רוסיה,מזרח אירופה,נתניה,מחוז תל אביב והמרכז,מנהל כללי
